RealTime dt Acc1 Acc2 Acc3 Vel1 Vel2 Vel3 Pos1 Pos2 Pos3 AccMag VelMag
637571399728404693 9936 -0,0009460449 -0,00163269 -0,004241943 7,82E-06 7,82E-06 7,919999E-06 1,230868E-08 1,230868E-08 5,571176E-08 0,004642711 1,360262E-05
637571399728634717 0 -0,0009460449 -0,006820679 0,01023865 7,82E-06 3,92E-06 1,182E-05 1,840828E-08 1,688728E-08 6,341035E-08 0,01233882 1,47048E-05
637571399728814668 0 0,003555298 -0,00831604 0,00970459 7,82E-06 -4,04E-06 1,978E-05 2,4633E-08 1,683952E-08 7,598715E-08 0,01326558 2,165E-05
637571399729004698 0 0,002700806 -0,009735107 0,0116272 7,82E-06 -1,192E-05 2,766E-05 3,079516E-08 1,055128E-08 9,467851E-08 0,01540319 3,111775E-05
637571399729234682 0 7,629395E-05 -0,006866455 0,01257324 7,82E-06 -1,992E-05 3,566E-05 3,705116E-08 -2,184716E-09 1,200065E-07 0,01432622 4,158839E-05
637571399729424681 0 -0,008651733 -0,008087158 0,02359009 3,94E-06 -2,768E-05 4,73E-05 4,161404E-08 -2,065351E-08 1,52195E-07 0,02639596 5,494539E-05
637571399729604714 0 -0,01222229 -0,0005645752 0,02505493 -3,86E-06 -3,158E-05 6,68E-05 4,164524E-08 -4,376491E-08 1,96694E-07 0,02788284 7,398943E-05
637571399729820625 5246 -0,01095581 0,002151489 0,02230835 -1,174E-05 -3,158E-05 8,65E-05 3,549884E-08 -6,864995E-08 2,570942E-07 0,02494637 9,282981E-05
637571399730107631 9980 -0,007705688 0,0006561279 0,01730347 -1,958E-05 -3,158E-05 0,00010218 2,32214E-08 -9,340867E-08 3,310568E-07 0,01895305 0,0001087264
637571399730217647 0 -0,004714966 0,005844116 0,01921082 -2,356E-05 -2,76E-05 0,0001181 6,051678E-09 -1,169623E-07 4,187282E-07 0,0206262 0,0001235494
637571399730417628 0 -0,003555298 0,01062012 0,01364136 -2,356E-05 -1,976E-05 0,00012986 -1,241936E-08 -1,355274E-07 5,159285E-07 0,01764975 0,0001334509
637571399730607627 0 -0,003555298 0,008529663 0,01676941 -2,356E-05 -1,196E-05 0,00014156 -3,079616E-08 -1,478982E-07 6,217823E-07 0,01914702 0,0001440047
637571399730807710 0 -0,001876831 0,006408691 0,01599121 -2,356E-05 -4,319998E-06 0,00015684 -4,8796E-08 -1,541172E-07 7,357711E-07 0,01732953 0,0001586585
637571399731007620 0 -0,001434326 -0,002761841 0,01382446 -2,356E-05 -3,399982E-07 0,00016878 -6,754976E-08 -1,559719E-07 8,653678E-07 0,01417042 0,0001704168
